Date,1y-3y Avg,3y-5y Avg,5y-10y Avg,Over 10y Avg,Price,3y-5y Avg_A,5y-10y Avg_A,Over 10y Avg_A,Price_A,WTI_oil_b
06/07/2021,0.33,0.76,1.32,1.91,69.23,-0.3177554179566564,0.013947368421052708,0.20506191950464414,4.470350364963508,4.470350364963508
06/07/2022,2.99,3.09,3.19,3.15,119.41,2.012244582043343,1.8839473684210526,1.4450619195046441,54.6503503649635,54.6503503649635
06/08/2020,0.3,0.42,0.58,1.16,38.19,-0.6577554179566565,-0.7260526315789474,-0.5449380804953559,-26.569649635036498,-26.569649635036498
06/08/2021,0.32,0.75,1.29,1.89,70.05,-0.3277554179566564,-0.01605263157894732,0.18506191950464412,5.290350364963501,5.290350364963501
06/08/2022,3.06,3.17,3.27,3.22,122.11,2.0922445820433433,1.9639473684210527,1.5150619195046444,57.350350364963504,57.350350364963504
06/09/2020,0.28,0.39,0.54,1.11,38.94,-0.6877554179566564,-0.7660526315789473,-0.5949380804953557,-25.819649635036498,-25.819649635036498
06/09/2021,0.32,0.74,1.26,1.86,69.96,-0.3377554179566564,-0.046052631578947345,0.15506191950464432,5.200350364963498,5.200350364963498
06/09/2022,3.03,3.14,3.23,3.18,121.51,2.062244582043344,1.9239473684210526,1.4750619195046444,56.75035036496351,56.75035036496351
06/10/2020,0.25,0.33,0.47,1.03,39.6,-0.7477554179566563,-0.8360526315789474,-0.6749380804953558,-25.159649635036494,-25.159649635036494
06/10/2021,0.32,0.71,1.23,1.85,70.29,-0.36775541795665645,-0.07605263157894737,0.1450619195046443,5.53035036496351,5.53035036496351
06/10/2022,3.2,3.3,3.36,3.24,120.67,2.222244582043343,2.0539473684210527,1.5350619195046444,55.910350364963506,55.910350364963506
06/11/2020,0.25,0.32,0.44,0.97,36.34,-0.7577554179566564,-0.8660526315789474,-0.7349380804953558,-28.419649635036492,-28.419649635036492
06/11/2021,0.32,0.71,1.23,1.84,70.91,-0.36775541795665645,-0.07605263157894737,0.1350619195046443,6.150350364963501,6.150350364963501
06/12/2020,0.25,0.32,0.44,0.97,36.26,-0.7577554179566564,-0.8660526315789474,-0.7349380804953558,-28.499649635036498,-28.499649635036498
06/13/2022,3.35,3.46,3.53,3.36,120.93,2.3822445820433433,2.2239473684210527,1.655061919504644,56.17035036496351,56.17035036496351
06/14/2021,0.33,0.73,1.25,1.86,70.88,-0.34775541795665643,-0.056052631578947354,0.15506191950464432,6.1203503649635,6.1203503649635
06/14/2022,3.42,3.54,3.63,3.45,118.93,2.4622445820433434,2.3239473684210523,1.7450619195046444,54.17035036496351,54.17035036496351
06/15/2020,0.25,0.31,0.43,0.93,37.12,-0.7677554179566564,-0.8760526315789474,-0.7749380804953557,-27.6396496350365,-27.6396496350365
06/15/2021,0.33,0.73,1.24,1.84,72.12,-0.34775541795665643,-0.06605263157894736,0.1350619195046443,7.360350364963509,7.360350364963509
06/15/2022,3.24,3.36,3.48,3.39,115.31,2.2822445820433437,2.173947368421053,1.6850619195046443,50.550350364963506,50.550350364963506
06/16/2020,0.26,0.33,0.46,0.98,38.38,-0.7477554179566563,-0.8460526315789474,-0.7249380804953558,-26.379649635036493,-26.379649635036493
06/16/2021,0.37,0.8,1.3,1.86,72.15,-0.27775541795665637,-0.0060526315789473095,0.15506191950464432,7.39035036496351,7.39035036496351
06/16/2022,3.2,3.29,3.4,3.33,117.59,2.2122445820433434,2.093947368421053,1.6250619195046443,52.83035036496351,52.83035036496351
06/17/2020,0.26,0.33,0.45,0.95,37.96,-0.7477554179566563,-0.8560526315789474,-0.7549380804953558,-26.799649635036495,-26.799649635036495
06/17/2021,0.39,0.82,1.28,1.8,71.04,-0.25775541795665646,-0.026052631578947327,0.09506191950464427,6.28035036496351,6.28035036496351
06/17/2022,3.2,3.3,3.4,3.35,109.56,2.222244582043343,2.093947368421053,1.6450619195046443,44.800350364963506,44.800350364963506
06/18/2020,0.26,0.33,0.44,0.92,38.84,-0.7477554179566563,-0.8660526315789474,-0.7849380804953557,-25.919649635036492,-25.919649635036492
06/18/2021,0.45,0.85,1.26,1.74,71.64,-0.22775541795665644,-0.046052631578947345,0.03506191950464421,6.880350364963505,6.880350364963505
06/19/2020,0.26,0.34,0.45,0.93,39.75,-0.7377554179566563,-0.8560526315789474,-0.7749380804953557,-25.009649635036496,-25.009649635036496
06/19/2022,,,,,108.94,,,,44.1803503649635,44.1803503649635
06/20/2022,3.26,3.35,3.45,3.36,108.84,2.272244582043344,2.1439473684210526,1.655061919504644,44.08035036496351,44.08035036496351
06/21/2021,0.44,0.85,1.3,1.79,73.66,-0.22775541795665644,-0.0060526315789473095,0.08506191950464426,8.9003503649635,8.9003503649635
06/21/2022,3.31,3.39,3.5,3.44,110.65,2.312244582043344,2.1939473684210524,1.7350619195046442,45.89035036496351,45.89035036496351
06/22/2020,0.26,0.34,0.46,0.92,40.46,-0.7377554179566563,-0.8460526315789474,-0.7849380804953557,-24.299649635036495,-24.299649635036495
06/22/2021,0.41,0.84,1.29,1.79,73.06,-0.23775541795665645,-0.01605263157894732,0.08506191950464426,8.300350364963506,8.300350364963506
06/22/2022,3.22,3.29,3.4,3.37,106.19,2.2122445820433434,2.093947368421053,1.6650619195046443,41.4303503649635,41.4303503649635
06/23/2020,0.27,0.34,0.46,0.93,40.37,-0.7377554179566563,-0.8460526315789474,-0.7749380804953557,-24.3896496350365,-24.3896496350365
06/23/2021,0.42,0.86,1.31,1.79,73.08,-0.21775541795665643,0.003947368421052699,0.08506191950464426,8.320350364963502,8.320350364963502
06/23/2022,3.09,3.14,3.27,3.3,104.27,2.062244582043344,1.9639473684210527,1.595061919504644,39.5103503649635,39.5103503649635
06/24/2020,0.26,0.33,0.46,0.95,38.01,-0.7477554179566563,-0.8460526315789474,-0.7549380804953558,-26.749649635036498,-26.749649635036498
06/24/2021,0.42,0.85,1.3,1.77,73.3,-0.22775541795665644,-0.0060526315789473095,0.06506191950464424,8.540350364963501,8.540350364963501
06/24/2022,3.1,3.17,3.3,3.33,107.62,2.0922445820433433,1.9939473684210525,1.6250619195046443,42.86035036496351,42.86035036496351
06/25/2020,0.26,0.32,0.44,0.93,38.72,-0.7577554179566564,-0.8660526315789474,-0.7749380804953557,-26.039649635036497,-26.039649635036497
06/25/2021,0.43,0.89,1.34,1.83,74.05,-0.1877554179566564,0.033947368421052726,0.1250619195046443,9.290350364963501,9.290350364963501
06/26/2020,0.25,0.31,0.43,0.91,38.49,-0.7677554179566564,-0.8760526315789474,-0.7949380804953557,-26.269649635036494,-26.269649635036494
06/27/2022,3.16,3.22,3.35,3.38,109.57,2.142244582043344,2.043947368421053,1.6750619195046441,44.8103503649635,44.8103503649635
06/28/2021,0.43,0.87,1.3,1.8,72.91,-0.20775541795665642,-0.0060526315789473095,0.09506191950464427,8.1503503649635,8.1503503649635
06/28/2022,3.14,3.2,3.33,3.32,111.76,2.1222445820433435,2.0239473684210525,1.615061919504644,47.00035036496351,47.00035036496351
06/29/2020,0.25,0.32,0.43,0.91,39.7,-0.7577554179566564,-0.8760526315789474,-0.7949380804953557,-25.059649635036493,-25.059649635036493
06/29/2021,0.44,0.87,1.31,1.8,72.98,-0.20775541795665642,0.003947368421052699,0.09506191950464427,8.220350364963508,8.220350364963508
06/29/2022,3.12,3.16,3.27,3.24,109.78,2.0822445820433435,1.9639473684210527,1.5350619195046444,45.020350364963505,45.020350364963505
06/30/2020,0.25,0.32,0.44,0.91,39.27,-0.7577554179566564,-0.8660526315789474,-0.7949380804953557,-25.489649635036493,-25.489649635036493
06/30/2021,0.44,0.87,1.28,1.77,73.47,-0.20775541795665642,-0.026052631578947327,0.06506191950464424,8.710350364963503,8.710350364963503
06/30/2022,3.09,3.1,3.21,3.19,105.76,2.022244582043344,1.9039473684210526,1.4850619195046442,41.00035036496351,41.00035036496351
07/01/2020,,,,,39.82,,,,-24.939649635036496,-24.939649635036496
07/01/2021,,,,,75.23,,,,10.470350364963508,10.470350364963508
07/01/2022,,,,,108.43,,,,43.67035036496351,43.67035036496351
07/02/2020,0.26,0.33,0.46,0.94,40.65,-0.7477554179566563,-0.8460526315789474,-0.7649380804953558,-24.109649635036497,-24.109649635036497
07/02/2021,0.44,0.86,1.27,1.77,75.16,-0.21775541795665643,-0.036052631578947336,0.06506191950464424,10.4003503649635,10.4003503649635
07/03/2020,0.26,0.33,0.46,0.93,40.28,-0.7477554179566563,-0.8460526315789474,-0.7749380804953557,-24.479649635036495,-24.479649635036495
07/03/2022,,,,,108.19,,,,43.4303503649635,43.4303503649635
07/04/2021,,,,,75.14,,,,10.380350364963505,10.380350364963505
07/04/2022,3.05,3.04,3.15,3.14,110.4,1.9622445820433436,1.8439473684210526,1.4350619195046443,45.64035036496351,45.64035036496351
07/05/2021,0.46,0.89,1.3,1.77,76.25,-0.1877554179566564,-0.0060526315789473095,0.06506191950464424,11.490350364963504,11.490350364963504
07/05/2022,3.0,2.94,3.05,3.07,99.5,1.8622445820433435,1.7439473684210525,1.365061919504644,34.740350364963504,34.740350364963504
07/06/2020,0.25,0.32,0.45,0.94,40.63,-0.7577554179566564,-0.8560526315789474,-0.7649380804953558,-24.129649635036493,-24.129649635036493
07/06/2021,0.46,0.85,1.23,1.72,73.37,-0.22775541795665644,-0.07605263157894737,0.015061919504644194,8.610350364963509,8.610350364963509
07/06/2022,3.12,3.06,3.15,3.14,98.53,1.9822445820433436,1.8439473684210526,1.4350619195046443,33.770350364963505,33.770350364963505
07/07/2020,0.24,0.3,0.42,0.91,40.62,-0.7777554179566564,-0.8860526315789474,-0.7949380804953557,-24.1396496350365,-24.1396496350365
07/07/2021,0.47,0.84,1.21,1.69,72.2,-0.23775541795665645,-0.09605263157894739,-0.014938080495355832,7.440350364963507,7.440350364963507
07/07/2022,3.19,3.12,3.2,3.18,102.73,2.0422445820433435,1.8939473684210528,1.4750619195046444,37.97035036496351,37.97035036496351
07/08/2020,0.25,0.32,0.46,1.0,40.9,-0.7577554179566564,-0.8460526315789474,-0.7049380804953558,-23.859649635036497,-23.859649635036497
07/08/2021,0.47,0.81,1.17,1.67,72.94,-0.26775541795665636,-0.13605263157894742,-0.03493808049535585,8.180350364963502,8.180350364963502
07/08/2022,3.26,3.21,3.28,3.22,104.79,2.1322445820433433,1.9739473684210525,1.5150619195046444,40.03035036496351,40.03035036496351
07/09/2020,0.24,0.29,0.42,0.98,39.62,-0.7877554179566564,-0.8860526315789474,-0.7249380804953558,-25.1396496350365,-25.1396496350365
07/09/2021,0.47,0.85,1.23,1.74,74.56,-0.22775541795665644,-0.07605263157894737,0.03506191950464421,9.800350364963506,9.800350364963506
07/10/2020,0.25,0.3,0.44,0.97,40.55,-0.7777554179566564,-0.8660526315789474,-0.7349380804953558,-24.2096496350365,-24.2096496350365
07/11/2022,3.24,3.17,3.22,3.18,104.09,2.0922445820433433,1.9139473684210528,1.4750619195046444,39.33035036496351,39.33035036496351
07/12/2021,0.46,0.84,1.22,1.75,74.1,-0.23775541795665645,-0.08605263157894738,0.04506191950464422,9.340350364963498,9.340350364963498
07/12/2022,3.18,3.11,3.16,3.14,95.84,2.0322445820433437,1.8539473684210528,1.4350619195046443,31.080350364963508,31.080350364963508
07/13/2020,0.25,0.3,0.44,0.96,40.1,-0.7777554179566564,-0.8660526315789474,-0.7449380804953558,-24.659649635036494,-24.659649635036494
07/13/2021,0.47,0.86,1.25,1.77,75.25,-0.21775541795665643,-0.056052631578947354,0.06506191950464424,10.490350364963504,10.490350364963504
07/13/2022,3.27,3.15,3.14,3.09,96.3,2.0722445820433437,1.8339473684210528,1.385061919504644,31.5403503649635,31.5403503649635
07/14/2020,0.24,0.3,0.44,0.94,40.29,-0.7777554179566564,-0.8660526315789474,-0.7649380804953558,-24.469649635036497,-24.469649635036497
07/14/2021,0.44,0.82,1.2,1.73,73.13,-0.25775541795665646,-0.1060526315789474,0.025061919504644203,8.3703503649635,8.3703503649635
07/14/2022,3.25,3.16,3.14,3.1,95.78,2.0822445820433435,1.8339473684210528,1.3950619195046443,31.020350364963505,31.020350364963505
07/15/2020,0.24,0.3,0.44,0.94,41.2,-0.7777554179566564,-0.8660526315789474,-0.7649380804953558,-23.559649635036493,-23.559649635036493
07/15/2021,0.43,0.8,1.16,1.7,71.65,-0.27775541795665637,-0.14605263157894743,-0.004938080495355823,6.89035036496351,6.89035036496351
07/15/2022,3.2,3.09,3.07,3.05,97.59,2.012244582043343,1.7639473684210525,1.345061919504644,32.83035036496351,32.83035036496351
07/16/2020,0.23,0.29,0.41,0.9,40.75,-0.7877554179566564,-0.8960526315789474,-0.8049380804953558,-24.009649635036496,-24.009649635036496
07/16/2021,0.42,0.79,1.15,1.69,71.81,-0.2877554179566564,-0.15605263157894744,-0.014938080495355832,7.050350364963506,7.050350364963506
07/17/2020,0.24,0.3,0.43,0.9,40.59,-0.7777554179566564,-0.8760526315789474,-0.8049380804953558,-24.169649635036492,-24.169649635036492
07/18/2022,3.22,3.09,3.08,3.08,102.6,2.012244582043343,1.7739473684210527,1.3750619195046443,37.8403503649635,37.8403503649635
07/19/2021,0.39,0.71,1.05,1.6,66.42,-0.36775541795665645,-0.2560526315789473,-0.10493808049535569,1.6603503649635059,1.6603503649635059
07/19/2022,3.3,3.14,3.1,3.07,104.22,2.062244582043344,1.7939473684210527,1.365061919504644,39.4603503649635,39.4603503649635
07/20/2020,0.23,0.29,0.41,0.88,40.81,-0.7877554179566564,-0.8960526315789474,-0.8249380804953558,-23.949649635036494,-23.949649635036494
07/20/2021,0.38,0.7,1.07,1.66,67.42,-0.37775541795665646,-0.2360526315789473,-0.04493808049535586,2.660350364963506,2.660350364963506
07/20/2022,3.3,3.17,3.13,3.08,102.26,2.0922445820433433,1.8239473684210525,1.3750619195046443,37.50035036496351,37.50035036496351
07/21/2020,0.23,0.29,0.42,0.88,41.96,-0.7877554179566564,-0.8860526315789474,-0.8249380804953558,-22.799649635036495,-22.799649635036495
07/21/2021,0.39,0.73,1.12,1.71,70.3,-0.34775541795665643,-0.18605263157894725,0.005061919504644186,5.540350364963501,5.540350364963501
07/21/2022,3.19,3.03,2.97,2.95,96.35,1.9522445820433434,1.6639473684210528,1.2450619195046444,31.5903503649635,31.5903503649635
07/22/2020,0.23,0.29,0.41,0.89,41.9,-0.7877554179566564,-0.8960526315789474,-0.8149380804953558,-22.859649635036497,-22.859649635036497
07/22/2021,0.38,0.71,1.08,1.68,71.91,-0.36775541795665645,-0.22605263157894728,-0.02493808049535584,7.150350364963501,7.150350364963501
07/22/2022,3.07,2.89,2.84,2.85,94.7,1.8122445820433437,1.5339473684210525,1.1450619195046443,29.940350364963507,29.940350364963507
07/23/2020,0.24,0.29,0.41,0.89,41.07,-0.7877554179566564,-0.8960526315789474,-0.8149380804953558,-23.689649635036496,-23.689649635036496
07/23/2021,0.38,0.72,1.1,1.69,72.07,-0.35775541795665644,-0.20605263157894727,-0.014938080495355832,7.310350364963497,7.310350364963497
07/24/2020,0.24,0.29,0.41,0.87,41.29,-0.7877554179566564,-0.8960526315789474,-0.8349380804953558,-23.469649635036497,-23.469649635036497
07/25/2022,3.12,2.94,2.87,2.88,96.7,1.8622445820433435,1.5639473684210528,1.1750619195046441,31.940350364963507,31.940350364963507
07/26/2021,0.38,0.73,1.11,1.7,71.91,-0.34775541795665643,-0.19605263157894726,-0.004938080495355823,7.150350364963501,7.150350364963501
07/26/2022,3.12,2.92,2.82,2.85,94.98,1.8422445820433435,1.5139473684210525,1.1450619195046443,30.220350364963508,30.220350364963508
07/27/2020,0.24,0.3,0.42,0.89,41.6,-0.7777554179566564,-0.8860526315789474,-0.8149380804953558,-23.159649635036494,-23.159649635036494
07/27/2021,0.37,0.69,1.06,1.65,71.65,-0.38775541795665647,-0.2460526315789473,-0.05493808049535587,6.89035036496351,6.89035036496351
07/27/2022,3.09,2.87,2.77,2.85,97.26,1.7922445820433437,1.4639473684210527,1.1450619195046443,32.50035036496351,32.50035036496351
07/28/2020,0.23,0.28,0.38,0.84,41.04,-0.7977554179566564,-0.9260526315789473,-0.8649380804953558,-23.719649635036497,-23.719649635036497
07/28/2021,0.38,0.71,1.07,1.64,72.39,-0.36775541795665645,-0.2360526315789473,-0.06493808049535588,7.630350364963505,7.630350364963505
07/28/2022,2.94,2.71,2.61,2.77,96.42,1.6322445820433436,1.3039473684210525,1.0650619195046442,31.660350364963506,31.660350364963506
07/29/2020,0.23,0.27,0.39,0.86,41.27,-0.8077554179566564,-0.9160526315789473,-0.8449380804953558,-23.489649635036493,-23.489649635036493
07/29/2021,0.38,0.73,1.09,1.66,73.62,-0.34775541795665643,-0.21605263157894727,-0.04493808049535586,8.860350364963509,8.860350364963509
07/29/2022,2.98,2.72,2.6,2.78,98.62,1.6422445820433438,1.2939473684210527,1.075061919504644,33.86035036496351,33.86035036496351
07/30/2020,0.23,0.26,0.36,0.82,39.92,-0.8177554179566564,-0.9460526315789474,-0.8849380804953558,-24.839649635036494,-24.839649635036494
07/30/2021,0.38,0.73,1.1,1.68,73.95,-0.34775541795665643,-0.20605263157894727,-0.02493808049535584,9.190350364963507,9.190350364963507
07/31/2020,0.22,0.26,0.38,0.83,40.27,-0.8177554179566564,-0.9260526315789473,-0.8749380804953558,-24.489649635036493,-24.489649635036493
07/31/2022,,,,,97.94,,,,33.1803503649635,33.1803503649635
08/01/2022,,,,,93.74,,,,28.9803503649635,28.9803503649635
08/02/2021,,,,,71.26,,,,6.500350364963509,6.500350364963509
08/02/2022,3.1,2.85,2.71,2.84,93.83,1.7722445820433437,1.4039473684210526,1.135061919504644,29.070350364963502,29.070350364963502
08/03/2020,,,,,41.01,,,,-23.749649635036498,-23.749649635036498
08/03/2021,0.36,0.68,1.02,1.61,70.56,-0.39775541795665637,-0.28605263157894734,-0.09493808049535568,5.800350364963506,5.800350364963506
08/03/2022,,,,,91.18,,,,26.42035036496351,26.42035036496351
08/04/2020,0.22,0.25,0.35,0.79,41.7,-0.8277554179566564,-0.9560526315789474,-0.9149380804953557,-23.059649635036493,-23.059649635036493
08/04/2021,0.39,0.71,1.04,1.62,68.15,-0.36775541795665645,-0.2660526315789473,-0.08493808049535567,3.39035036496351,3.39035036496351
08/05/2020,0.23,0.28,0.4,0.84,42.19,-0.7977554179566564,-0.9060526315789473,-0.8649380804953558,-22.569649635036498,-22.569649635036498
08/05/2021,0.41,0.75,1.07,1.62,69.09,-0.3277554179566564,-0.2360526315789473,-0.08493808049535567,4.330350364963508,4.330350364963508
08/06/2020,0.23,0.26,0.38,0.82,41.95,-0.8177554179566564,-0.9260526315789473,-0.8849380804953558,-22.809649635036493,-22.809649635036493
08/06/2021,0.43,0.8,1.15,1.68,68.28,-0.27775541795665637,-0.15605263157894744,-0.02493808049535584,3.5203503649635053,3.5203503649635053
08/07/2020,0.23,0.27,0.38,0.84,41.22,-0.8077554179566564,-0.9260526315789473,-0.8649380804953558,-23.539649635036497,-23.539649635036497
08/09/2021,0.43,0.8,1.16,1.71,66.48,-0.27775541795665637,-0.14605263157894743,0.005061919504644186,1.7203503649635081,1.7203503649635081
08/10/2020,0.23,0.27,0.4,0.87,41.94,-0.8077554179566564,-0.9060526315789473,-0.8349380804953558,-22.819649635036498,-22.819649635036498
08/10/2021,0.44,0.82,1.17,1.72,68.29,-0.25775541795665646,-0.13605263157894742,0.015061919504644194,3.5303503649635104,3.5303503649635104
08/11/2020,0.25,0.3,0.46,0.95,41.61,-0.7777554179566564,-0.8460526315789474,-0.7549380804953558,-23.149649635036496,-23.149649635036496
08/11/2021,0.42,0.81,1.16,1.73,69.25,-0.26775541795665636,-0.14605263157894743,0.025061919504644203,4.490350364963504,4.490350364963504
08/12/2020,0.26,0.32,0.49,0.99,42.67,-0.7577554179566564,-0.8160526315789474,-0.7149380804953558,-22.089649635036494,-22.089649635036494
08/12/2021,0.41,0.8,1.16,1.73,69.09,-0.27775541795665637,-0.14605263157894743,0.025061919504644203,4.330350364963508,4.330350364963508
08/13/2020,0.28,0.35,0.52,1.04,42.24,-0.7277554179566564,-0.7860526315789473,-0.6649380804953557,-22.519649635036494,-22.519649635036494
08/13/2021,0.4,0.76,1.1,1.68,68.44,-0.3177554179566564,-0.20605263157894727,-0.02493808049535584,3.680350364963502,3.680350364963502
08/14/2020,0.27,0.33,0.5,1.02,42.01,-0.7477554179566563,-0.8060526315789474,-0.6849380804953558,-22.749649635036498,-22.749649635036498
08/16/2021,0.39,0.73,1.07,1.65,67.29,-0.34775541795665643,-0.2360526315789473,-0.05493808049535587,2.5303503649635104,2.5303503649635104
08/17/2020,0.26,0.31,0.48,0.99,42.89,-0.7677554179566564,-0.8260526315789474,-0.7149380804953558,-21.869649635036495,-21.869649635036495
08/17/2021,0.39,0.73,1.06,1.65,66.59,-0.34775541795665643,-0.2460526315789473,-0.05493808049535587,1.8303503649635076,1.8303503649635076
08/18/2020,0.25,0.3,0.46,0.97,42.89,-0.7777554179566564,-0.8460526315789474,-0.7349380804953558,-21.869649635036495,-21.869649635036495
08/18/2021,0.4,0.75,1.07,1.65,65.46,-0.3277554179566564,-0.2360526315789473,-0.05493808049535587,0.7003503649634979,0.7003503649634979
08/19/2020,0.26,0.31,0.47,0.99,42.93,-0.7677554179566564,-0.8360526315789474,-0.7149380804953558,-21.829649635036496,-21.829649635036496
08/19/2021,0.4,0.73,1.04,1.62,63.69,-0.34775541795665643,-0.2660526315789473,-0.08493808049535567,-1.0696496350364981,-1.0696496350364981
08/20/2020,0.25,0.3,0.45,0.97,42.58,-0.7777554179566564,-0.8560526315789474,-0.7349380804953558,-22.179649635036498,-22.179649635036498
08/20/2021,0.4,0.74,1.05,1.63,62.32,-0.3377554179566564,-0.2560526315789473,-0.07493808049535589,-2.4396496350364956,-2.4396496350364956
08/21/2020,0.25,0.3,0.44,0.96,42.34,-0.7777554179566564,-0.8660526315789474,-0.7449380804953558,-22.419649635036492,-22.419649635036492
08/23/2021,0.4,0.74,1.07,1.65,65.64,-0.3377554179566564,-0.2360526315789473,-0.05493808049535587,0.8803503649635047,0.8803503649635047
08/24/2020,0.25,0.31,0.45,0.96,42.62,-0.7677554179566564,-0.8560526315789474,-0.7449380804953558,-22.1396496350365,-22.1396496350365
08/24/2021,0.41,0.76,1.09,1.68,67.54,-0.3177554179566564,-0.21605263157894727,-0.02493808049535584,2.7803503649635104,2.7803503649635104
08/25/2020,0.26,0.33,0.48,0.99,43.35,-0.7477554179566563,-0.8260526315789474,-0.7149380804953558,-21.409649635036494,-21.409649635036494
08/25/2021,0.42,0.78,1.15,1.73,68.36,-0.2977554179566564,-0.15605263157894744,0.025061919504644203,3.6003503649635036,3.6003503649635036
08/26/2020,0.26,0.33,0.49,1.01,43.39,-0.7477554179566563,-0.8160526315789474,-0.6949380804953558,-21.369649635036495,-21.369649635036495
08/26/2021,0.41,0.78,1.13,1.69,67.42,-0.2977554179566564,-0.17605263157894746,-0.014938080495355832,2.660350364963506,2.660350364963506
08/27/2020,0.26,0.34,0.53,1.08,43.04,-0.7377554179566563,-0.7760526315789473,-0.6249380804953557,-21.719649635036497,-21.719649635036497
08/27/2021,0.4,0.74,1.1,1.66,68.74,-0.3377554179566564,-0.20605263157894727,-0.04493808049535586,3.980350364963499,3.980350364963499
08/28/2020,0.25,0.32,0.5,1.08,42.97,-0.7577554179566564,-0.8060526315789474,-0.6249380804953557,-21.789649635036497,-21.789649635036497
08/30/2021,0.39,0.72,1.08,1.66,69.21,-0.35775541795665644,-0.22605263157894728,-0.04493808049535586,4.450350364963498,4.450350364963498
08/31/2020,0.25,0.31,0.5,1.05,42.61,-0.7677554179566564,-0.8060526315789474,-0.6549380804953557,-22.149649635036496,-22.149649635036496
08/31/2021,0.39,0.75,1.12,1.71,68.5,-0.3277554179566564,-0.18605263157894725,0.005061919504644186,3.740350364963504,3.740350364963504
09/01/2020,0.24,0.29,0.46,0.99,42.76,-0.7877554179566564,-0.8460526315789474,-0.7149380804953558,-21.999649635036498,-21.999649635036498
09/01/2021,0.37,0.71,1.08,1.65,68.59,-0.36775541795665645,-0.22605263157894728,-0.05493808049535587,3.8303503649635076,3.8303503649635076
09/02/2020,0.24,0.31,0.47,0.95,41.51,-0.7677554179566564,-0.8360526315789474,-0.7549380804953558,-23.249649635036498,-23.249649635036498
