Date,1y-3y Avg,3y-5y Avg,5y-10y Avg,Over 10y Avg,Price,3y-5y Avg_A,5y-10y Avg_A,Over 10y Avg_A,Price_A,WTI_oil_b
09/02/2021,0.38,0.72,1.08,1.63,69.99,-0.35775541795665644,-0.22605263157894728,-0.07493808049535589,5.230350364963499,5.230350364963499
09/03/2020,0.24,0.31,0.46,0.94,41.37,-0.7677554179566564,-0.8460526315789474,-0.7649380804953558,-23.3896496350365,-23.3896496350365
09/03/2021,0.38,0.72,1.11,1.66,69.29,-0.35775541795665644,-0.19605263157894726,-0.04493808049535586,4.53035036496351,4.53035036496351
09/04/2020,0.25,0.34,0.51,0.99,39.77,-0.7377554179566563,-0.7960526315789473,-0.7149380804953558,-24.989649635036493,-24.989649635036493
09/05/2021,,,,,68.75,,,,3.990350364963504,3.990350364963504
09/06/2020,,,,,38.75,,,,-26.009649635036496,-26.009649635036496
09/06/2021,,,,,68.8,,,,4.040350364963501,4.040350364963501
09/07/2020,,,,,39.2,,,,-25.559649635036493,-25.559649635036493
09/07/2021,0.39,0.75,1.16,1.71,68.35,-0.3277554179566564,-0.14605263157894743,0.005061919504644186,3.5903503649634985,3.5903503649634985
09/08/2020,0.24,0.32,0.49,0.97,36.76,-0.7577554179566564,-0.8160526315789474,-0.7349380804953558,-27.999649635036498,-27.999649635036498
09/08/2021,0.38,0.74,1.13,1.69,69.3,-0.3377554179566564,-0.17605263157894746,-0.014938080495355832,4.540350364963501,4.540350364963501
09/09/2020,0.25,0.33,0.5,0.99,38.05,-0.7477554179566563,-0.8060526315789474,-0.7149380804953558,-26.7096496350365,-26.7096496350365
09/09/2021,0.38,0.73,1.1,1.65,68.14,-0.34775541795665643,-0.20605263157894727,-0.05493808049535587,3.3803503649635047,3.3803503649635047
09/10/2020,0.24,0.32,0.48,0.97,37.3,-0.7577554179566564,-0.8260526315789474,-0.7349380804953558,-27.4596496350365,-27.4596496350365
09/10/2021,0.4,0.77,1.16,1.71,69.72,-0.3077554179566564,-0.14605263157894743,0.005061919504644186,4.960350364963503,4.960350364963503
09/11/2020,0.24,0.31,0.47,0.95,37.33,-0.7677554179566564,-0.8360526315789474,-0.7549380804953558,-27.429649635036498,-27.429649635036498
09/13/2021,0.4,0.76,1.15,1.7,70.45,-0.3177554179566564,-0.15605263157894744,-0.004938080495355823,5.690350364963507,5.690350364963507
09/14/2020,0.24,0.32,0.47,0.95,37.26,-0.7577554179566564,-0.8360526315789474,-0.7549380804953558,-27.499649635036498,-27.499649635036498
09/14/2021,0.39,0.74,1.1,1.65,70.46,-0.3377554179566564,-0.20605263157894727,-0.05493808049535587,5.700350364963498,5.700350364963498
09/15/2020,0.24,0.32,0.47,0.97,38.28,-0.7577554179566564,-0.8360526315789474,-0.7349380804953558,-26.479649635036495,-26.479649635036495
09/15/2021,0.41,0.77,1.15,1.69,72.61,-0.3077554179566564,-0.15605263157894744,-0.014938080495355832,7.850350364963504,7.850350364963504
09/16/2020,0.24,0.32,0.48,0.99,40.16,-0.7577554179566564,-0.8260526315789474,-0.7149380804953558,-24.5996496350365,-24.5996496350365
09/16/2021,0.43,0.8,1.16,1.69,72.61,-0.27775541795665637,-0.14605263157894743,-0.014938080495355832,7.850350364963504,7.850350364963504
09/17/2020,0.24,0.32,0.48,0.97,40.97,-0.7577554179566564,-0.8260526315789474,-0.7349380804953558,-23.789649635036497,-23.789649635036497
09/17/2021,0.44,0.84,1.22,1.74,71.97,-0.23775541795665645,-0.08605263157894738,0.03506191950464421,7.210350364963503,7.210350364963503
09/18/2020,0.24,0.33,0.49,0.99,41.11,-0.7477554179566563,-0.8160526315789474,-0.7149380804953558,-23.649649635036496,-23.649649635036496
09/20/2021,0.43,0.79,1.15,1.69,70.29,-0.2877554179566564,-0.15605263157894744,-0.014938080495355832,5.53035036496351,5.53035036496351
09/21/2020,0.23,0.31,0.47,0.97,39.31,-0.7677554179566564,-0.8360526315789474,-0.7349380804953558,-25.449649635036494,-25.449649635036494
09/21/2021,0.43,0.79,1.15,1.7,70.56,-0.2877554179566564,-0.15605263157894744,-0.004938080495355823,5.800350364963506,5.800350364963506
09/22/2020,0.23,0.32,0.47,0.97,39.6,-0.7577554179566564,-0.8360526315789474,-0.7349380804953558,-25.159649635036494,-25.159649635036494
09/22/2021,0.44,0.8,1.15,1.68,72.23,-0.27775541795665637,-0.15605263157894744,-0.02493808049535584,7.470350364963508,7.470350364963508
09/23/2020,0.23,0.31,0.47,0.97,39.93,-0.7677554179566564,-0.8360526315789474,-0.7349380804953558,-24.829649635036496,-24.829649635036496
09/23/2021,0.47,0.88,1.26,1.77,73.3,-0.1977554179566564,-0.046052631578947345,0.06506191950464424,8.540350364963501,8.540350364963501
09/24/2020,0.23,0.31,0.47,0.96,40.31,-0.7677554179566564,-0.8360526315789474,-0.7449380804953558,-24.449649635036494,-24.449649635036494
09/24/2021,0.49,0.91,1.31,1.83,73.98,-0.16775541795665638,0.003947368421052699,0.1250619195046443,9.220350364963508,9.220350364963508
09/25/2020,0.23,0.31,0.46,0.95,40.25,-0.7677554179566564,-0.8460526315789474,-0.7549380804953558,-24.509649635036496,-24.509649635036496
09/27/2021,0.5,0.94,1.34,1.85,75.45,-0.13775541795665647,0.033947368421052726,0.1450619195046443,10.690350364963507,10.690350364963507
09/28/2020,0.23,0.31,0.47,0.98,40.6,-0.7677554179566564,-0.8360526315789474,-0.7249380804953558,-24.159649635036494,-24.159649635036494
09/28/2021,0.49,0.96,1.37,1.9,75.29,-0.11775541795665645,0.06394736842105275,0.19506191950464413,10.53035036496351,10.53035036496351
09/29/2020,0.22,0.3,0.46,0.96,39.29,-0.7777554179566564,-0.8460526315789474,-0.7449380804953558,-25.469649635036497,-25.469649635036497
09/29/2021,0.52,0.98,1.4,1.92,74.83,-0.09775541795665643,0.09394736842105256,0.21506191950464415,10.070350364963502,10.070350364963502
09/30/2020,0.23,0.31,0.48,0.99,40.22,-0.7677554179566564,-0.8260526315789474,-0.7149380804953558,-24.539649635036497,-24.539649635036497
09/30/2021,,,,,75.03,,,,10.270350364963505,10.270350364963505
10/01/2020,0.22,0.3,0.47,0.95,38.72,-0.7777554179566564,-0.8360526315789474,-0.7549380804953558,-26.039649635036497,-26.039649635036497
10/01/2021,0.5,0.94,1.35,1.89,75.88,-0.13775541795665647,0.043947368421052735,0.18506191950464412,11.1203503649635,11.1203503649635
10/02/2020,0.22,0.3,0.47,0.97,37.05,-0.7777554179566564,-0.8360526315789474,-0.7349380804953558,-27.7096496350365,-27.7096496350365
10/04/2021,0.51,0.96,1.37,1.9,77.62,-0.11775541795665645,0.06394736842105275,0.19506191950464413,12.860350364963509,12.860350364963509
10/05/2020,0.22,0.33,0.52,1.03,39.22,-0.7477554179566563,-0.7860526315789473,-0.6749380804953558,-25.539649635036497,-25.539649635036497
10/05/2021,0.52,0.98,1.41,1.94,78.93,-0.09775541795665643,0.10394736842105257,0.23506191950464417,14.170350364963511,14.170350364963511
10/06/2020,0.22,0.31,0.49,0.99,40.67,-0.7677554179566564,-0.8160526315789474,-0.7149380804953558,-24.089649635036494,-24.089649635036494
10/06/2021,0.52,0.96,1.38,1.92,77.43,-0.11775541795665645,0.07394736842105254,0.21506191950464415,12.670350364963511,12.670350364963511
10/07/2020,0.23,0.33,0.53,1.05,39.95,-0.7477554179566563,-0.7760526315789473,-0.6549380804953557,-24.809649635036493,-24.809649635036493
10/07/2021,0.55,1.01,1.44,1.97,78.3,-0.0677554179566564,0.1339473684210526,0.2650619195046442,13.540350364963501,13.540350364963501
10/08/2020,0.22,0.32,0.51,1.05,41.19,-0.7577554179566564,-0.7960526315789473,-0.6549380804953557,-23.569649635036498,-23.569649635036498
10/08/2021,0.6,1.08,1.5,2.02,79.35,0.002244582043343657,0.19394736842105265,0.31506191950464424,14.590350364963498,14.590350364963498
10/09/2020,0.21,0.33,0.53,1.07,40.6,-0.7477554179566563,-0.7760526315789473,-0.6349380804953557,-24.159649635036494,-24.159649635036494
10/11/2021,,,,,80.52,,,,15.7603503649635,15.7603503649635
10/12/2020,,,,,39.43,,,,-25.329649635036496,-25.329649635036496
10/12/2021,0.66,1.12,1.51,2.0,80.64,0.04224458204334369,0.20394736842105265,0.2950619195046442,15.880350364963505,15.880350364963505
10/13/2020,0.2,0.31,0.48,1.03,40.2,-0.7677554179566564,-0.8260526315789474,-0.6749380804953558,-24.559649635036493,-24.559649635036493
10/13/2021,0.69,1.15,1.5,1.96,80.44,0.0722445820433435,0.19394736842105265,0.2550619195046442,15.680350364963502,15.680350364963502
10/14/2020,0.2,0.3,0.48,1.02,41.04,-0.7777554179566564,-0.8260526315789474,-0.6849380804953558,-23.719649635036497,-23.719649635036497
10/14/2021,0.63,1.07,1.43,1.91,81.31,-0.007755417956656352,0.12394736842105258,0.20506191950464414,16.550350364963506,16.550350364963506
10/15/2020,0.19,0.3,0.47,1.0,40.96,-0.7777554179566564,-0.8360526315789474,-0.7049380804953558,-23.799649635036495,-23.799649635036495
10/15/2021,0.67,1.12,1.47,1.93,82.28,0.04224458204334369,0.16394736842105262,0.22506191950464416,17.520350364963505,17.520350364963505
10/16/2020,0.19,0.3,0.47,1.0,40.88,-0.7777554179566564,-0.8360526315789474,-0.7049380804953558,-23.879649635036493,-23.879649635036493
10/18/2021,0.73,1.17,1.49,1.92,82.44,0.09224458204334351,0.18394736842105264,0.21506191950464415,17.680350364963502,17.680350364963502
10/19/2020,0.19,0.31,0.49,1.02,40.83,-0.7677554179566564,-0.8160526315789474,-0.6849380804953558,-23.929649635036498,-23.929649635036498
10/19/2021,0.74,1.19,1.53,1.96,82.96,0.11224458204334353,0.22394736842105267,0.2550619195046442,18.200350364963498,18.200350364963498
10/20/2020,0.2,0.32,0.51,1.06,41.46,-0.7577554179566564,-0.7960526315789473,-0.6449380804953557,-23.299649635036495,-23.299649635036495
10/20/2021,0.71,1.17,1.53,1.98,83.87,0.09224458204334351,0.22394736842105267,0.2750619195046442,19.11035036496351,19.11035036496351
10/21/2020,0.2,0.32,0.51,1.04,40.03,-0.7577554179566564,-0.7960526315789473,-0.6649380804953557,-24.729649635036495,-24.729649635036495
10/21/2021,0.77,1.24,1.58,2.01,82.5,0.16224458204334358,0.2739473684210527,0.305061919504644,17.740350364963504,17.740350364963504
10/22/2020,0.21,0.34,0.55,1.08,40.64,-0.7377554179566563,-0.7560526315789473,-0.6249380804953557,-24.119649635036495,-24.119649635036495
10/22/2021,0.79,1.22,1.56,1.99,83.76,0.14224458204334356,0.2539473684210527,0.2850619195046442,19.00035036496351,19.00035036496351
10/23/2020,0.21,0.33,0.53,1.07,39.85,-0.7477554179566563,-0.7760526315789473,-0.6349380804953557,-24.909649635036494,-24.909649635036494
10/25/2021,0.77,1.22,1.56,2.0,83.76,0.14224458204334356,0.2539473684210527,0.2950619195046442,19.00035036496351,19.00035036496351
10/26/2020,0.21,0.33,0.52,1.04,38.56,-0.7477554179566563,-0.7860526315789473,-0.6649380804953557,-26.199649635036494,-26.199649635036494
10/26/2021,0.78,1.22,1.53,1.95,84.65,0.14224458204334356,0.22394736842105267,0.24506191950464418,19.89035036496351,19.89035036496351
10/27/2020,0.21,0.32,0.5,1.02,39.57,-0.7577554179566564,-0.8060526315789474,-0.6849380804953558,-25.189649635036496,-25.189649635036496
10/27/2021,0.98,1.33,1.54,1.88,82.66,0.25224458204334366,0.23394736842105268,0.17506191950464411,17.9003503649635,17.9003503649635
10/28/2020,0.21,0.32,0.5,1.01,37.39,-0.7577554179566564,-0.8060526315789474,-0.6949380804953558,-27.369649635036495,-27.369649635036495
10/28/2021,0.92,1.32,1.59,1.91,82.81,0.24224458204334365,0.2839473684210527,0.20506191950464414,18.050350364963506,18.050350364963506
10/29/2020,0.23,0.34,0.53,1.05,36.17,-0.7377554179566563,-0.7760526315789473,-0.6549380804953557,-28.589649635036494,-28.589649635036494
10/29/2021,1.0,1.39,1.65,1.98,83.57,0.3122445820433435,0.34394736842105256,0.2750619195046442,18.810350364963497,18.810350364963497
10/30/2020,0.24,0.35,0.56,1.08,35.79,-0.7277554179566564,-0.7460526315789473,-0.6249380804953557,-28.969649635036497,-28.969649635036497
11/01/2021,0.99,1.39,1.67,2.0,84.05,0.3122445820433435,0.3639473684210526,0.2950619195046442,19.2903503649635,19.2903503649635
11/02/2020,0.24,0.35,0.54,1.06,36.81,-0.7277554179566564,-0.7660526315789473,-0.6449380804953557,-27.949649635036494,-27.949649635036494
11/02/2021,1.0,1.37,1.64,2.0,83.91,0.2922445820433437,0.33394736842105255,0.2950619195046442,19.1503503649635,19.1503503649635
11/03/2020,0.25,0.37,0.58,1.1,37.66,-0.7077554179566564,-0.7260526315789474,-0.6049380804953557,-27.0996496350365,-27.0996496350365
11/03/2021,0.99,1.36,1.64,2.0,80.86,0.2822445820433437,0.33394736842105255,0.2950619195046442,16.100350364963504,16.100350364963504
11/04/2020,0.24,0.34,0.52,1.03,39.15,-0.7377554179566563,-0.7860526315789473,-0.6749380804953558,-25.609649635036497,-25.609649635036497
11/04/2021,0.94,1.29,1.56,1.95,78.81,0.21224458204334362,0.2539473684210527,0.24506191950464418,14.050350364963506,14.050350364963506
11/05/2020,0.23,0.34,0.52,1.03,38.79,-0.7377554179566563,-0.7860526315789473,-0.6749380804953558,-25.969649635036497,-25.969649635036497
11/05/2021,0.89,1.26,1.51,1.9,81.27,0.1822445820433436,0.20394736842105265,0.19506191950464413,16.5103503649635,16.5103503649635
11/06/2020,0.24,0.35,0.54,1.06,37.14,-0.7277554179566564,-0.7660526315789473,-0.6449380804953557,-27.619649635036495,-27.619649635036495
11/08/2021,0.92,1.3,1.55,1.92,81.93,0.22224458204334363,0.2439473684210527,0.21506191950464415,17.17035036496351,17.17035036496351
11/09/2020,0.27,0.41,0.64,1.16,40.29,-0.6677554179566565,-0.6660526315789473,-0.5449380804953559,-24.469649635036497,-24.469649635036497
11/09/2021,0.89,1.26,1.51,1.89,84.15,0.1822445820433436,0.20394736842105265,0.18506191950464412,19.39035036496351,19.39035036496351
11/10/2020,0.26,0.42,0.66,1.17,41.36,-0.6577554179566565,-0.6460526315789473,-0.5349380804953558,-23.399649635036496,-23.399649635036496
11/10/2021,0.97,1.36,1.61,1.96,81.34,0.2822445820433437,0.30394736842105274,0.2550619195046442,16.580350364963508,16.580350364963508
11/11/2020,,,,,41.45,,,,-23.309649635036493,-23.309649635036493
11/11/2021,,,,,81.59,,,,16.830350364963508,16.830350364963508
11/12/2020,0.25,0.39,0.61,1.11,41.12,-0.6877554179566564,-0.6960526315789474,-0.5949380804953557,-23.6396496350365,-23.6396496350365
11/12/2021,0.95,1.35,1.59,1.97,80.79,0.2722445820433437,0.2839473684210527,0.2650619195046442,16.03035036496351,16.03035036496351
11/13/2020,0.26,0.4,0.62,1.12,40.13,-0.6777554179566564,-0.6860526315789474,-0.5849380804953557,-24.629649635036493,-24.629649635036493
11/15/2021,0.97,1.38,1.64,2.02,80.88,0.3022445820433435,0.33394736842105255,0.31506191950464424,16.1203503649635,16.1203503649635
11/16/2020,0.26,0.4,0.62,1.12,41.34,-0.6777554179566564,-0.6860526315789474,-0.5849380804953557,-23.419649635036492,-23.419649635036492
11/16/2021,1.02,1.44,1.7,2.06,80.76,0.36224458204334353,0.3939473684210526,0.3550619195046443,16.00035036496351,16.00035036496351
11/17/2020,0.25,0.38,0.59,1.08,41.43,-0.6977554179566564,-0.7160526315789474,-0.6249380804953557,-23.329649635036496,-23.329649635036496
11/17/2021,0.98,1.38,1.62,2.0,78.36,0.3022445820433435,0.31394736842105275,0.2950619195046442,13.600350364963504,13.600350364963504
11/18/2020,0.26,0.39,0.6,1.08,41.82,-0.6877554179566564,-0.7060526315789474,-0.6249380804953557,-22.939649635036496,-22.939649635036496
11/18/2021,0.98,1.37,1.61,2.0,79.01,0.2922445820433437,0.30394736842105274,0.2950619195046442,14.25035036496351,14.25035036496351
11/19/2020,0.26,0.38,0.58,1.05,41.74,-0.6977554179566564,-0.7260526315789474,-0.6549380804953557,-23.019649635036494,-23.019649635036494
11/19/2021,0.96,1.35,1.58,1.96,76.1,0.2722445820433437,0.2739473684210527,0.2550619195046442,11.340350364963498,11.340350364963498
11/20/2020,0.25,0.37,0.56,1.01,42.15,-0.7077554179566564,-0.7460526315789473,-0.6949380804953558,-22.609649635036497,-22.609649635036497
11/22/2021,1.05,1.46,1.68,2.05,76.75,0.38224458204334355,0.3739473684210526,0.34506191950464404,11.990350364963504,11.990350364963504
11/23/2020,0.26,0.38,0.59,1.04,43.06,-0.6977554179566564,-0.7160526315789474,-0.6649380804953557,-21.699649635036494,-21.699649635036494
11/23/2021,1.04,1.47,1.72,2.1,78.5,0.39224458204334356,0.4139473684210526,0.3950619195046443,13.740350364963504,13.740350364963504
11/24/2020,0.26,0.39,0.61,1.07,44.91,-0.6877554179566564,-0.6960526315789474,-0.6349380804953557,-19.8496496350365,-19.8496496350365
11/24/2021,1.04,1.46,1.69,2.03,78.39,0.38224458204334355,0.3839473684210526,0.325061919504644,13.630350364963505,13.630350364963505
11/25/2020,0.26,0.39,0.6,1.06,45.71,-0.6877554179566564,-0.7060526315789474,-0.6449380804953557,-19.049649635036495,-19.049649635036495
11/25/2021,1.03,1.46,1.69,2.03,77.41,0.38224458204334355,0.3839473684210526,0.325061919504644,12.6503503649635,12.6503503649635
11/26/2020,0.25,0.38,0.59,1.05,44.98,-0.6977554179566564,-0.7160526315789474,-0.6549380804953557,-19.7796496350365,-19.7796496350365
11/26/2021,0.9,1.29,1.5,1.95,68.15,0.21224458204334362,0.19394736842105265,0.24506191950464418,3.39035036496351,3.39035036496351
11/27/2020,0.24,0.37,0.57,1.02,45.53,-0.7077554179566564,-0.7360526315789474,-0.6849380804953558,-19.229649635036495,-19.229649635036495
11/29/2021,0.92,1.31,1.53,1.9,69.95,0.23224458204334364,0.22394736842105267,0.19506191950464413,5.190350364963507,5.190350364963507
11/30/2020,0.24,0.37,0.58,1.02,45.34,-0.7077554179566564,-0.7260526315789474,-0.6849380804953558,-19.419649635036492,-19.419649635036492
11/30/2021,0.95,1.31,1.49,1.86,66.18,0.23224458204334364,0.18394736842105264,0.15506191950464432,1.420350364963511,1.420350364963511
12/01/2020,0.25,0.4,0.63,1.08,44.55,-0.6777554179566564,-0.6760526315789473,-0.6249380804953557,-20.2096496350365,-20.2096496350365
12/01/2021,0.92,1.26,1.42,1.77,65.57,0.1822445820433436,0.11394736842105258,0.06506191950464424,0.8103503649634973,0.8103503649634973
12/02/2020,0.26,0.41,0.66,1.17,45.28,-0.6677554179566565,-0.6460526315789473,-0.5349380804953558,-19.479649635036495,-19.479649635036495
12/02/2021,0.93,1.27,1.43,1.77,66.5,0.1922445820433436,0.12394736842105258,0.06506191950464424,1.7403503649635041,1.7403503649635041
12/03/2020,0.26,0.4,0.64,1.15,45.64,-0.6777554179566564,-0.6660526315789473,-0.5549380804953559,-19.119649635036495,-19.119649635036495
12/03/2021,0.98,1.28,1.39,1.72,66.26,0.2022445820433436,0.08394736842105255,0.015061919504644194,1.5003503649635093,1.5003503649635093
12/04/2020,0.27,0.43,0.7,1.22,46.26,-0.6477554179566565,-0.6060526315789474,-0.4849380804953558,-18.499649635036498,-18.499649635036498
12/06/2021,1.03,1.34,1.46,1.77,69.49,0.26224458204334367,0.1539473684210526,0.06506191950464424,4.730350364963499,4.730350364963499
12/07/2020,0.27,0.42,0.67,1.19,45.76,-0.6577554179566565,-0.6360526315789473,-0.5149380804953558,-18.999649635036498,-18.999649635036498
12/07/2021,1.11,1.41,1.53,1.81,72.05,0.3322445820433435,0.22394736842105267,0.10506191950464427,7.290350364963501,7.290350364963501
12/08/2020,0.27,0.41,0.65,1.18,45.6,-0.6677554179566565,-0.6560526315789473,-0.5249380804953558,-19.159649635036494,-19.159649635036494
12/08/2021,1.04,1.37,1.51,1.82,72.36,0.2922445820433437,0.20394736842105265,0.11506191950464428,7.600350364963504,7.600350364963504
12/09/2020,0.27,0.41,0.65,1.18,45.52,-0.6677554179566565,-0.6560526315789473,-0.5249380804953558,-19.239649635036493,-19.239649635036493
12/09/2021,0.96,1.28,1.44,1.79,70.94,0.2022445820433436,0.1339473684210526,0.08506191950464426,6.180350364963502,6.180350364963502
12/10/2020,0.26,0.4,0.64,1.16,46.78,-0.6777554179566564,-0.6660526315789473,-0.5449380804953559,-17.979649635036495,-17.979649635036495
12/10/2021,0.93,1.24,1.41,1.78,71.67,0.16224458204334358,0.10394736842105257,0.07506191950464425,6.910350364963506,6.910350364963506
12/11/2020,0.25,0.38,0.61,1.15,46.57,-0.6977554179566564,-0.6960526315789474,-0.5549380804953559,-18.189649635036496,-18.189649635036496
12/13/2021,0.89,1.17,1.33,1.72,71.29,0.09224458204334351,0.023947368421052717,0.015061919504644194,6.53035036496351,6.53035036496351
12/14/2020,0.25,0.39,0.62,1.16,46.99,-0.6877554179566564,-0.6860526315789474,-0.5449380804953559,-17.769649635036494,-17.769649635036494
12/14/2021,0.91,1.21,1.37,1.76,70.73,0.13224458204334355,0.06394736842105275,0.05506191950464423,5.970350364963508,5.970350364963508
12/15/2020,0.25,0.39,0.63,1.18,47.62,-0.6877554179566564,-0.6760526315789473,-0.5249380804953558,-17.1396496350365,-17.1396496350365
12/15/2021,0.91,1.19,1.35,1.72,70.87,0.11224458204334353,0.043947368421052735,0.015061919504644194,6.110350364963509,6.110350364963509
12/16/2020,0.24,0.38,0.63,1.18,47.82,-0.6977554179566564,-0.6760526315789473,-0.5249380804953558,-16.939649635036496,-16.939649635036496
12/16/2021,0.87,1.12,1.29,1.67,72.38,0.04224458204334369,-0.01605263157894732,-0.03493808049535585,7.6203503649635,7.6203503649635
12/17/2020,0.24,0.39,0.64,1.18,48.36,-0.6877554179566564,-0.6660526315789473,-0.5249380804953558,-16.399649635036496,-16.399649635036496
12/17/2021,0.87,1.12,1.26,1.64,70.86,0.04224458204334369,-0.046052631578947345,-0.06493808049535588,6.100350364963504,6.100350364963504
12/18/2020,0.24,0.38,0.64,1.17,49.1,-0.6977554179566564,-0.6660526315789473,-0.5349380804953558,-15.659649635036494,-15.659649635036494
12/20/2021,0.89,1.15,1.32,1.71,68.23,0.0722445820433435,0.013947368421052708,0.005061919504644186,3.470350364963508,3.470350364963508
12/21/2020,0.23,0.37,0.62,1.17,47.74,-0.7077554179566564,-0.6860526315789474,-0.5349380804953558,-17.019649635036494,-17.019649635036494
12/21/2021,0.94,1.22,1.38,1.74,71.12,0.14224458204334356,0.07394736842105254,0.03506191950464421,6.360350364963509,6.360350364963509
12/22/2020,0.22,0.36,0.6,1.14,47.02,-0.7177554179566564,-0.7060526315789474,-0.5649380804953559,-17.739649635036493,-17.739649635036493
12/22/2021,0.93,1.19,1.35,1.71,72.76,0.11224458204334353,0.043947368421052735,0.005061919504644186,8.00035036496351,8.00035036496351
12/23/2020,0.22,0.37,0.63,1.17,48.12,-0.7077554179566564,-0.6760526315789473,-0.5349380804953558,-16.6396496350365,-16.6396496350365
12/23/2021,0.94,1.2,1.37,1.73,73.79,0.12224458204334354,0.06394736842105275,0.025061919504644203,9.03035036496351,9.03035036496351
12/24/2020,0.21,0.36,0.62,1.15,48.23,-0.7177554179566564,-0.6860526315789474,-0.5549380804953559,-16.5296496350365,-16.5296496350365
12/24/2021,0.95,1.22,1.39,1.75,,0.14224458204334356,0.08394736842105255,0.04506191950464422,,
12/27/2021,,,,,75.57,,,,10.810350364963497,10.810350364963497
12/28/2020,,,,,47.62,,,,-17.1396496350365,-17.1396496350365
12/28/2021,,,,,75.98,,,,11.220350364963508,11.220350364963508
12/29/2020,0.21,0.35,0.61,1.14,48.0,-0.7277554179566564,-0.6960526315789474,-0.5649380804953559,-16.759649635036496,-16.759649635036496
12/29/2021,0.95,1.23,1.41,1.75,76.56,0.15224458204334357,0.10394736842105257,0.04506191950464422,11.800350364963506,11.800350364963506
12/30/2020,0.2,0.35,0.6,1.13,48.4,-0.7277554179566564,-0.7060526315789474,-0.5749380804953559,-16.359649635036497,-16.359649635036497
12/30/2021,0.94,1.22,1.38,1.7,76.99,0.14224458204334356,0.07394736842105254,-0.004938080495355823,12.230350364963499,12.230350364963499
12/31/2020,0.2,0.33,0.58,1.1,48.52,-0.7477554179566563,-0.7260526315789474,-0.6049380804953557,-16.239649635036493,-16.239649635036493
12/31/2021,0.91,1.18,1.36,1.66,75.21,0.10224458204334352,0.053947368421052744,-0.04493808049535586,10.450350364963498,10.450350364963498
